term	corpus_freq	category
המתאבליןב	1	final_midword
המתיםתמים	1	final_midword
המתכסימןת	1	final_midword
המתנחמיןט	1	final_midword
המתניםה	1	final_midword
הןבאין	1	final_midword
הןבספק	1	final_midword
הןגג	1	final_midword
הןהן	1	final_midword
הןו	1	final_midword
הןוא	1	final_midword
הןחולקין	1	final_midword
הןן	1	final_midword
הןפרש	1	final_midword
הנk	1	mixed
הנאתןמכל	1	final_midword
הנבראיםוהיצורים	1	final_midword
הנגוףף	1	final_midword
הנהןג	1	final_midword
הנוםף	1	final_midword
הנוםתא	1	final_midword
הנותריםעל	1	final_midword
הנזיקיןדנזיקין	1	final_midword
הנטעןמשום	1	final_midword
הניןועם	1	final_midword
הנכוןמאי	1	final_midword
הנםיון	1	final_midword
הנםקל	1	final_midword
הנמרץעדי	1	final_midword
הנןבלהףי	1	final_midword
הנןל	1	final_midword
הנןן	1	final_midword
הנסיןן	1	final_midword
הנצרךכגון	1	final_midword
הנשואיןהשם	1	final_midword
הסימןבות	1	final_midword
הסימןחו	1	final_midword
הסימןפא	1	final_midword
הסימןר	1	final_midword
הסימניםת	1	final_midword
הספניםח	1	final_midword
העדיםהם	1	final_midword
העדיםמוציאין	1	final_midword
העדיםעצמן	1	final_midword
העדיףולא	1	final_midword
העולךם	1	final_midword
העולםכלל	1	final_midword
העולםכמו	1	final_midword
העולםף	1	final_midword
העולןם	1	final_midword
העולןת	1	final_midword
העורףא	1	final_midword
העיןהנגע	1	final_midword
העיןן	1	final_midword
העיניםבחמרים	1	final_midword
העכוםלדעת	1	final_midword
העןזר	1	final_midword
העןף	1	final_midword
העניןהוא	1	final_midword
העניןש	1	final_midword
העשביםהעולין	1	final_midword
העתיךם	1	final_midword
הףצד	1	final_midword
הפועליםודפרק	1	final_midword
הפיהןק	1	final_midword
הפיךמן	1	final_midword
הפךית	1	final_midword
הפלךך	1	final_midword
הפםוק	1	final_midword
הפניםלג	1	final_midword
הפניםנחלקו	1	final_midword
הפסימןדה	1	final_midword
הפסימןקה	1	final_midword
הפסןק	1	final_midword
הפרנםסה	1	final_midword
הפרעוןכוחה	1	final_midword
הצאןתמות	1	final_midword
הצבןר	1	final_midword
הצדדיןא	1	final_midword
הצדדיןב	1	final_midword
הצדיקיםץ	1	final_midword
הצורךואומר	1	final_midword
הצךיק	1	final_midword
הצפוןו	1	final_midword
הצפוןי	1	final_midword
הקדושיםף	1	final_midword
הקדיםש	1	final_midword
הקדןש	1	final_midword
הקדשהישמלךוכהן	1	final_midword
הקדשיםשתי	1	final_midword
הקומץשיירי	1	final_midword
הקונםעל	1	final_midword
הקורקבןב	1	final_midword
הקטןיותר	1	final_midword
הקידושיןהוא	1	final_midword
הקםם	1	final_midword
הקןשיא	1	final_midword
הקנטרסימןם	1	final_midword
הרi	1	mixed
הרnבם	1	mixed
הרnש	1	mixed
הרuטב	1	mixed
הראםם	1	final_midword
הראןי	1	final_midword
הראשוןגפרישת	1	final_midword
הראשוןוהוי	1	final_midword
הראשוןי	1	final_midword
הראשוןמ	1	final_midword
הראשוןנים	1	final_midword
הראשוןשב	1	final_midword
הראשוניםיש	1	final_midword
הראשןון	1	final_midword
הראשןם	1	final_midword
הראשןן	1	final_midword
הרוחןי	1	final_midword
הרומייםכאשר	1	final_midword
הרועיםבמערכה	1	final_midword
הריכתובויצומשהאתהלויםוגולקוח	1	final_midword
הריףדהשמיט	1	final_midword
הריףוהא	1	final_midword
הריףורמבם	1	final_midword
הרםו	1	final_midword
הרמבo	1	mixed
הרמבםב	1	final_midword
הרמבםגזל	1	final_midword
הרמבםד	1	final_midword
הרמבםדגם	1	final_midword
הרמבםדסל	1	final_midword
הרמבםם	1	final_midword
הרמבםנ	1	final_midword
הרמבםשפוסק	1	final_midword
הרמבןדה	1	final_midword
הרמבןואם	1	final_midword
הרמבןמלחמות	1	final_midword
הרמבץם	1	final_midword
הרמבץן	1	final_midword
הרןאב	1	final_midword
הרןבר	1	final_midword
הרןדא	1	final_midword
הרןדהוי	1	final_midword
הרןדימינא	1	final_midword
הרןו	1	final_midword
הרןואכ	1	final_midword
הרןואמרו	1	final_midword
הרןואתקבר	1	final_midword
הרןובנ	1	final_midword
הרןוד	1	final_midword
הרןוי	1	final_midword
הרןולבנ	1	final_midword
הרןולמרים	1	final_midword
הרןוקדם	1	final_midword
הרןושם	1	final_midword
הרןית	1	final_midword
הרןלאסב	1	final_midword
הרןנדב	1	final_midword
הרןסב	1	final_midword
הרןק	1	final_midword
הרןשם	1	final_midword
הרצוןהזה	1	final_midword
הרצוןן	1	final_midword
הרשןמים	1	final_midword
הרשעיםויכול	1	final_midword
השבטיםעמהם	1	final_midword
השביםתיקנו	1	final_midword
השבןיים	1	final_midword
השולחןולמזבח	1	final_midword
השוליםב	1	final_midword
השיבלורמיברחמאשצריךלהחזיר	1	final_midword
השיבםאהבת	1	final_midword
השיריםא	1	final_midword
השיריםב	1	final_midword
השיריםותיכההלתסתרזראברי	1	final_midword
השיריםז	1	final_midword
השיתןף	1	final_midword
השךלדבריו	1	final_midword
השלחןבאות	1	final_midword
השלחןג	1	final_midword
השםכי	1	final_midword
השמיטוxx	1	mixed
השןד	1	final_midword
השןס	1	final_midword
השניםדליכא	1	final_midword
השפעb	1	mixed
השפתיםהדבור	1	final_midword
השקיעהamp	1	mixed
התהוםמקרי	1	final_midword
התוםי	1	final_midword
התומיםמוקשים	1	final_midword
התוןס	1	final_midword
התחתוןה	1	final_midword
התיןואת	1	final_midword
התיקןן	1	final_midword
התירוץדאין	1	final_midword
התםגבי	1	final_midword
התםוכן	1	final_midword
התםם	1	final_midword
התםעכל	1	final_midword
התןאה	1	final_midword
התנאיםשבשס	1	final_midword
התפיליןן	1	final_midword
התקיףהוא	1	final_midword
וb	1	mixed
וfמאמר	1	mixed
וfמבואר	1	mixed
וg	1	mixed
וkכן	1	mixed
וl	1	mixed
וrc	1	mixed
וrק	1	mixed
ואfלת	1	mixed
ואבhי	1	mixed
ואביאסףאלין	1	final_midword
ואבירםהוא	1	final_midword
ואבירםנפקו	1	final_midword
ואבןסגדא	1	final_midword
ואוw	1	mixed
ואולםלפז	1	final_midword
ואחרוניםפ	1	final_midword
ואיהךלות	1	final_midword
ואיךטרפא	1	final_midword
ואיךכתב	1	final_midword
ואיכדיןא	1	final_midword
ואילךם	1	final_midword
ואיןבהאשה	1	final_midword
ואיןבו	1	final_midword
ואיןכמוניבכאן	1	final_midword
ואיןמורין	1	final_midword
ואיןן	1	final_midword
ואיןסיפק	1	final_midword
ואינo	1	mixed
ואךאש	1	final_midword
ואלהיךדעתיד	1	final_midword
ואליןדמתמלכין	1	final_midword
ואלךעה	1	final_midword
ואלףוא	1	final_midword
ואםא	1	final_midword
ואםאנא	1	final_midword
ואםבדבר	1	final_midword
ואםבר	1	final_midword
ואםג	1	final_midword
ואםה	1	final_midword
ואםור	1	final_midword
ואםז	1	final_midword
ואםידע	1	final_midword
ואםיסתרו	1	final_midword
ואםית	1	final_midword
ואםיתפשנה	1	final_midword
ואםכן	1	final_midword
ואםם	1	final_midword
ואםמכוה	1	final_midword
ואםנאמר	1	final_midword
ואםנותן	1	final_midword
ואםשגג	1	final_midword
ואםשהיה	1	final_midword
ואמריןק	1	final_midword
ואמרינןבחולין	1	final_midword
ואןאימרא	1	final_midword
ואןם	1	final_midword
ואנוסימןם	1	final_midword
ואףהוא	1	final_midword
ואףף	1	final_midword
ואףשהשבועה	1	final_midword
ואפv	1	mixed
ואפיךו	1	final_midword
ואקיםזרעא	1	final_midword
וארחםעל	1	final_midword
ואריםית	1	final_midword
ואריםיתה	1	final_midword
וארךו	1	final_midword
וארץן	1	final_midword
ואשםוהוא	1	final_midword
ואתחנןנן	1	final_midword
ואתרכיןמן	1	final_midword
ואתרעםעמא	1	final_midword
ובxx	1	mixed
ובאנדנםלייא	1	final_midword
ובאתנןא	1	final_midword
ובביןבין	1	final_midword
ובגבוליןעונין	1	final_midword
ובגוףפלוגתא	1	final_midword
ובהיםט	1	final_midword
ובוץמ	1	final_midword
ובזכuת	1	mixed
וביןגאל	1	final_midword
ובכתוביםיב	1	final_midword
ובלבןש	1	final_midword
ובםה	1	final_midword
ובםפ	1	final_midword
ובםרית	1	final_midword
ובמvשכ	1	mixed
ובמוj	1	mixed
ובמסימןרות	1	final_midword
ובמקjמ	1	mixed
ובניןץ	1	final_midword
ובנךובית	1	final_midword
ובסוףן	1	final_midword
ובסימןמטו	1	final_midword
ובעורףהקשה	1	final_midword
ובפםז	1	final_midword
ובקושיw	1	mixed
וברuך	1	mixed
וברמבםא	1	final_midword
וברןך	1	final_midword
ובתומיםכד	1	final_midword
ובתירץן	1	final_midword
וגuמר	1	mixed
וגחיןל	1	final_midword
וגםאביו	1	final_midword
וגםבקדושת	1	final_midword
וגםדאכ	1	final_midword
וגםמדתני	1	final_midword
וגםעד	1	final_midword
וגמליןוחמרין	1	final_midword
וגןם	1	final_midword
ודוחףא	1	final_midword
ודוןלעניי	1	final_midword
ודחלןדמ	1	final_midword
ודיןותמן	1	final_midword
ודיןיקרב	1	final_midword
ודיניםהלשון	1	final_midword
ודכיןמלי	1	final_midword
ודליםוגם	1	final_midword
ודמיםלא	1	final_midword
ודמעקמןא	1	final_midword
ודציןבנתא	1	final_midword
והrמבן	1	mixed
והuלך	1	mixed
והבןשמצד	1	final_midword
והגזםזם	1	final_midword
והדיןעמו	1	final_midword
והדסיןואעין	1	final_midword
והוk	1	mixed
והוינןבה	1	final_midword
והוכhח	1	mixed
והולכיםלהם	1	final_midword
והולכיןב	1	final_midword
והוםיף	1	final_midword
והוסימןפו	1	final_midword
והוסיףעוד	1	final_midword
והוצרךשמואל	1	final_midword
והטעםמבואר	1	final_midword
והטעםשאנו	1	final_midword
והידיןנ	1	final_midword
והיורשיםבאים	1	final_midword
והיךמתגמרין	1	final_midword
והימםואחת	1	final_midword
והלךם	1	final_midword
והםד	1	final_midword
והםהמדברים	1	final_midword
והםיבה	1	final_midword
והםכימו	1	final_midword
והםם	1	final_midword
והםנק	1	final_midword
והםרנים	1	final_midword
והםשגורים	1	final_midword
והמהרסיםולא	1	final_midword
והמסימןרה	1	final_midword
והןי	1	final_midword
והןינן	1	final_midword
והנv	1	mixed
והנכוןבעיני	1	final_midword
והנכנסימןם	1	final_midword
והסימןבה	1	final_midword
והסימןרותי	1	final_midword
והפסימןדה	1	final_midword
והצדיקיo	1	mixed
והרחוקןת	1	final_midword
והריםממנו	1	final_midword
והרןודישרן	1	final_midword
והשךך	1	final_midword
והתפםשטותו	1	final_midword
ווווו	1	repeat_letter
וויהוןוחפא	1	final_midword
וויןז	1	final_midword
וזzו	1	mixed
וזופתיןב	1	final_midword
וזמיןלכל	1	final_midword
וזעוןועקן	1	final_midword
וחברוןועזיאל	1	final_midword
וחזרוןוזכון	1	final_midword
וחטריןלענכ	1	final_midword
וחיובםהבא	1	final_midword
וחימצןף	1	final_midword
וחםזרעית	1	final_midword
וחסימןד	1	final_midword
וחסימןדות	1	final_midword
וחסרוןבדבריהם	1	final_midword
וחצרןוכרמי	1	final_midword
וטועניןוכו	1	final_midword
וטיבךלא	1	final_midword
וטעןם	1	final_midword
וטפכםס	1	final_midword
ויאםפוהו	1	final_midword
ויברךית	1	final_midword
ויברכנךולך	1	final_midword
ויברכנךיי	1	final_midword
ויהוןאריחיא	1	final_midword
ויורדיםתרין	1	final_midword
וייןב	1	final_midword
וילידןל	1	final_midword
ויםקנ	1	final_midword
ויןץ	1	final_midword
ויסגנךמאבהתך	1	final_midword
ויסוריםb	1	mixed
ויסימןיע	1	final_midword
ויסימןרו	1	final_midword
ויעלנךלות	1	final_midword
ויפיןעסר	1	final_midword
ויפסימןדה	1	final_midword
ויצןנו	1	final_midword
ויקיםיתה	1	final_midword
ויקיףו	1	final_midword
ויקיףח	1	final_midword
ויקריךלא	1	final_midword
וירדףבתריהון	1	final_midword
וירחםיתך	1	final_midword
וירחםעלך	1	final_midword
ויתקבךו	1	final_midword
ויתרומםם	1	final_midword
וךו	1	final_midword
וךוך	1	final_midword
וךזה	1	final_midword
וךך	1	final_midword
וכf	1	mixed
וכi	1	mixed
וכuלי	1	mixed
וכאi	1	mixed
וכאןאמר	1	final_midword
וכאןנמי	1	final_midword
וכגןן	1	final_midword
וכדיןי	1	final_midword
וכוw	1	mixed
וכועדומסעדיןאותו	1	final_midword
וכיוןדכן	1	final_midword
וכיוןדלכמה	1	final_midword
וכיוןויש	1	final_midword
וכיוןן	1	final_midword
וכיוןשהרמבם	1	final_midword
וכיוןשמורישם	1	final_midword
וכיוןשמשכה	1	final_midword
וכךב	1	final_midword
וכךם	1	final_midword
וכןבדור	1	final_midword
וכןבחולין	1	final_midword
וכןבמצות	1	final_midword
וכןהוא	1	final_midword
וכןהכשירא	1	final_midword
וכןהפי	1	final_midword
וכןו	1	final_midword
וכןיכול	1	final_midword
וכןיע	1	final_midword
וכןכשחושב	1	final_midword
וכןלא	1	final_midword
וכןללוקח	1	final_midword
וכןלרשי	1	final_midword
וכןמבואר	1	final_midword
וכןנראה	1	final_midword
וכןפין	1	final_midword
וכןשמעתי	1	final_midword
ולאויןן	1	final_midword
ולאחןתו	1	final_midword
ולאכןל	1	final_midword
ולבניךא	1	final_midword
ולבניךעד	1	final_midword
ולבניךעמך	1	final_midword
ולבסןף	1	final_midword
ולהיפךיש	1	final_midword
ולהיפךלדעת	1	final_midword
ולהכניםן	1	final_midword
ולהסימןרו	1	final_midword
ולוייםהמדיר	1	final_midword
ולחןלא	1	final_midword
ולחןף	1	final_midword
ולטןמדיב	1	final_midword
ולךה	1	final_midword
ולךהכא	1	final_midword
ולכאןי	1	final_midword
ולכךויבז	1	final_midword
ולכךנראה	1	final_midword
ולכךפירשו	1	final_midword
ולכךפריך	1	final_midword
ולכןבמה	1	final_midword
ולכןהמלוי	1	final_midword
ולכןנטפלו	1	final_midword
ולכןף	1	final_midword
ולכןקשיא	1	final_midword
ולכןשוב	1	final_midword
